Gene_Id	Chr	Start	End	Length	Reads	TPM	ExonLength	ExonReads	ExonTPM	IntronLength	IntronReads	IntronTPM	UniqueLength	UniqueReads	UniqueTPM	UniqueExonLength	UniqueExonReads	UniqueExonTPM	UniqueIntronLength	UniqueIntronReads	UniqueIntronTPM
YJR061W	X	550510	553317	2808	433	12.6897	2808	433	11.5714	0	0	0	2808	433	12.9633	2808	433	11.5613	0	0	0
YJR062C	X	553475	554848	1374	394	23.5977	1374	394	21.5181	0	0	0	1374	394	24.1064	1374	394	21.4994	0	0	0
YJR063W	X	555194	555571	378	512	111.465	378	512	101.642	0	0	0	378	512	113.868	378	512	101.553	0	0	0
YJR064W	X	555913	557601	1689	3168	154.353	1689	3168	140.751	0	0	0	1689	3168	157.681	1689	3168	140.628	0	0	0
YJR065C	X	557808	559157	1350	1758	107.163	1350	1758	97.7192	0	0	0	1350	1758	109.473	1350	1758	97.634	0	0	0
YJR066W	X	559415	566827	7413	1015	11.2676	7413	1015	10.2746	0	0	0	7413	1015	11.5105	7413	1015	10.2657	0	0	0
YJR067C	X	567018	567443	426	242	46.7484	426	242	42.6285	0	0	0	426	242	47.7562	426	242	42.5914	0	0	0
YJR068W	X	567642	568703	1062	665	51.5297	1062	665	46.9885	0	0	0	1062	665	52.6406	1062	665	46.9476	0	0	0
YJR069C	X	568805	569398	594	864	119.698	594	864	109.15	0	0	0	594	864	122.279	594	864	109.054	0	0	0
YJR070C	X	569620	570597	978	2615	220.036	978	2615	200.645	0	0	0	784	2075	222.498	784	2075	198.435	0	0	0
YJR071W	X	570404	570772	369	696	155.219	369	696	141.539	0	0	0	175	141	67.7337	175	141	60.4084	0	0	0
YJR072C	X	570966	572123	1158	913	64.8818	1158	913	59.1639	0	0	0	1158	913	66.2805	1158	913	59.1124	0	0	0
YJR073C	X	572314	572934	621	4023	533.113	621	4023	486.131	0	0	0	621	4023	544.606	621	4023	485.707	0	0	0
YJR074W	X	573094	573750	657	634	79.4117	657	634	72.4133	0	0	0	657	634	81.1237	657	634	72.3502	0	0	0
YJR075W	X	573980	575170	1191	1820	125.754	1191	1820	114.671	0	0	0	1191	1820	128.465	1191	1820	114.571	0	0	0
YJR076C	X	575353	576600	1248	1925	126.934	1248	1925	115.747	0	0	0	1248	1925	129.67	1248	1925	115.646	0	0	0
YJR077C	X	577254	578189	936	5050	443.993	936	5050	404.865	0	0	0	936	5050	453.565	936	5050	404.512	0	0	0
YJR078W	X	578859	580220	1362	736	44.4694	1362	736	40.5504	0	0	0	1345	733	45.8148	1345	733	40.8599	0	0	0
YJR079W	X	580204	581238	1035	708	56.2929	330	281	63.898	705	549	5837.35	210	106	42.4336	126	48	28.5619	84	80	7069.06
YJR080C	X	580431	581615	1185	905	62.8479	1185	905	57.3093	0	0	0	377	299	66.6735	377	299	59.4629	0	0	0
YJR082C	X	581913	582254	342	393	94.5643	342	393	86.2305	0	0	0	342	393	96.6029	342	393	86.1554	0	0	0
YJR083C	X	582607	583536	930	186	16.4585	930	186	15.0081	0	0	0	930	186	16.8133	930	186	14.995	0	0	0
YJR084W	X	583732	585003	1272	454	29.3717	1272	454	26.7833	0	0	0	1272	454	30.0049	1272	454	26.7599	0	0	0
YJR085C	X	585119	585436	318	734	189.946	318	734	173.206	0	0	0	318	734	194.041	318	734	173.055	0	0	0
YJR086W	X	586067	586399	333	418	103.298	333	418	94.1947	0	0	0	332	415	105.083	332	415	93.7186	0	0	0
YJR087W	X	586399	586749	351	306	71.7423	351	306	65.4198	0	0	0	94	94	84.0666	94	94	74.9749	0	0	0
YJR088C	X	586494	587372	879	713	66.7516	879	713	60.8689	0	0	0	623	494	66.6596	623	494	59.4504	0	0	0
YJR089W	X	587717	590581	2865	509	14.6202	2865	509	13.3318	0	0	0	2865	509	14.9354	2865	509	13.3202	0	0	0
YJR090C	X	590871	594326	3456	1002	23.8591	3456	1002	21.7565	0	0	0	3456	1002	24.3735	3456	1002	21.7375	0	0	0
YJR091C	X	595060	598335	3276	1218	30.596	3276	1218	27.8996	0	0	0	3276	1218	31.2555	3276	1218	27.8753	0	0	0
YJR092W	X	598734	603077	4344	1390	26.3321	4344	1390	24.0115	0	0	0	4344	1390	26.8998	4344	1390	23.9906	0	0	0
YJR093C	X	603219	604202	984	363	30.3579	984	363	27.6826	0	0	0	984	363	31.0124	984	363	27.6584	0	0	0
YJR094C	X	604568	605650	1083	51	3.87527	1083	51	3.53375	0	0	0	1083	51	3.95882	1083	51	3.53067	0	0	0
YJR094W-A	X	608304	608857	554	5949	883.68	279	5757	1548.41	275	245	6678.3	554	5949	902.73	279	5757	1547.06	275	245	6612.79
YJR095W	X	609772	610740	969	10	0.849253	969	10	0.77441	0	0	0	969	10	0.867561	969	10	0.773735	0	0	0
YJR096W	X	611194	612042	849	334	32.3742	849	334	29.5212	0	0	0	849	334	33.0721	849	334	29.4954	0	0	0
YJR097W	X	612412	612930	519	400	63.424	519	400	57.8345	0	0	0	519	400	64.7912	519	400	57.7841	0	0	0
YJR098C	X	613185	615155	1971	261	10.8972	1971	261	9.93684	0	0	0	1971	261	11.1321	1971	261	9.92819	0	0	0
YJR099W	X	615575	616285	711	247	28.5883	711	247	26.0689	0	0	0	711	247	29.2046	711	247	26.0461	0	0	0
YJR100C	X	616350	617333	984	551	46.0805	984	551	42.0195	0	0	0	984	551	47.0739	984	551	41.9829	0	0	0
YJR101W	X	618233	619033	801	1068	109.723	801	1068	100.054	0	0	0	801	1068	112.089	801	1068	99.9666	0	0	0
YJR102C	X	619156	619764	609	206	27.8362	609	206	25.3831	0	0	0	609	206	28.4363	609	206	25.361	0	0	0
YJR103W	X	620753	622489	1737	659	31.221	1737	659	28.4695	0	0	0	1737	659	31.894	1737	659	28.4447	0	0	0
YJR104C	X	622549	623013	465	8362	1479.85	465	8362	1349.43	0	0	0	465	8362	1511.75	465	8362	1348.26	0	0	0
YJR105W	X	623580	624602	1023	5996	482.333	1023	5996	439.826	0	0	0	1023	5996	492.731	1023	5996	439.442	0	0	0
YJR106W	X	624837	627014	2178	393	14.8489	2178	393	13.5403	0	0	0	2178	393	15.169	2178	393	13.5285	0	0	0
YJR107W	X	627339	628325	987	335	27.9311	987	335	25.4696	0	0	0	987	335	28.5333	987	335	25.4474	0	0	0
YJR108W	X	628711	629082	372	29	6.41528	372	29	5.84992	0	0	0	372	29	6.55358	372	29	5.84482	0	0	0
YJR109C	X	629584	632940	3357	6081	149.068	3357	6081	135.931	0	0	0	3357	6081	152.282	3357	6081	135.812	0	0	0
YJR110W	X	633614	635680	2067	597	23.7681	2067	597	21.6735	0	0	0	2067	597	24.2805	2067	597	21.6546	0	0	0
YJR111C	X	635854	636705	852	349	33.7091	852	349	30.7383	0	0	0	852	349	34.4357	852	349	30.7116	0	0	0
YJR112W	X	637029	637634	606	230	31.2332	606	230	28.4806	0	0	0	606	230	31.9065	606	230	28.4558	0	0	0
YJR112W-A	X	637789	638167	379	235	51.0258	330	235	53.4378	49	57	8719.89	379	235	52.1257	330	235	53.3912	49	57	8634.35
YJR113C	X	638231	638974	744	1056	116.802	744	1056	106.509	0	0	0	427	563	110.842	427	563	98.8545	0	0	0
YJR114W	X	638658	639050	393	626	131.082	393	626	119.53	0	0	0	76	114	126.1	76	114	112.462	0	0	0
YJR115W	X	639941	640450	510	56	9.03605	510	56	8.23972	0	0	0	510	56	9.23085	510	56	8.23254	0	0	0
YJR116W	X	640824	641663	840	206	20.1813	840	206	18.4027	0	0	0	840	206	20.6163	840	206	18.3867	0	0	0
YJR117W	X	642006	643367	1362	2113	127.668	1362	2113	116.417	0	0	0	1362	2113	130.421	1362	2113	116.316	0	0	0
YJR118C	X	643489	644100	612	928	124.784	612	928	113.787	0	0	0	612	928	127.474	612	928	113.687	0	0	0
YJR119C	X	644303	646489	2187	210	7.9019	2187	210	7.20552	0	0	0	2187	210	8.07224	2187	210	7.19924	0	0	0
YJR120W	X	647125	647475	351	545	127.776	351	545	116.516	0	0	0	351	545	130.531	351	545	116.414	0	0	0
YJR121W	X	647606	649141	1536	12278	657.805	1536	12278	599.834	0	0	0	1536	12278	671.986	1536	12278	599.311	0	0	0
YJR122W	X	649775	651268	1494	735	40.4853	1494	735	36.9174	0	0	0	1494	735	41.3581	1494	735	36.8853	0	0	0
YJR123W	X	651900	652577	678	34164	4146.67	678	34164	3781.23	0	0	0	678	34164	4236.07	678	34164	3777.94	0	0	0
YJR124C	X	652891	654237	1347	575	35.1286	1347	575	32.0328	0	0	0	1347	575	35.8859	1347	575	32.0049	0	0	0
YJR125C	X	654736	655962	1227	961	64.4525	1227	961	58.7724	0	0	0	1227	961	65.8419	1227	961	58.7212	0	0	0
YJR126C	X	656253	658688	2436	1128	38.1059	2436	1128	34.7477	0	0	0	2436	1128	38.9274	2436	1128	34.7175	0	0	0
YJR127C	X	658916	663058	4143	1069	21.2336	4143	1069	19.3623	0	0	0	4004	1064	22.3394	4004	1064	19.9234	0	0	0
YJR128W	X	662920	663279	360	45	10.2866	360	45	9.38004	0	0	0	221	34	12.9333	221	34	11.5346	0	0	0
snR3	X	663748	663941	194	41	17.3917	194	41	15.859	0	0	0	194	41	17.7667	194	41	15.8452	0	0	0
YJR129C	X	663999	665018	1020	160	12.9086	1020	160	11.771	0	0	0	1020	160	13.1869	1020	160	11.7608	0	0	0
YJR130C	X	665217	667136	1920	793	33.9886	1920	793	30.9932	0	0	0	1920	793	34.7213	1920	793	30.9662	0	0	0
YJR131W	X	667643	669292	1650	456	22.7427	1650	456	20.7384	0	0	0	1650	456	23.233	1650	456	20.7203	0	0	0
YJR132W	X	669521	672667	3147	1276	33.3668	3147	1276	30.4263	0	0	0	3147	1276	34.0861	3147	1276	30.3997	0	0	0
YJR133W	X	672990	673619	630	778	101.625	630	778	92.6688	0	0	0	630	778	103.816	630	778	92.5881	0	0	0
YJR134C	X	673728	675851	2124	885	34.2886	2124	885	31.2668	0	0	0	2124	885	35.0278	2124	885	31.2395	0	0	0
YJR135C	X	676058	676777	720	192	21.9447	720	192	20.0107	0	0	0	720	192	22.4178	720	192	19.9933	0	0	0
YJR135W-A	X	676970	677233	264	557	173.625	264	557	158.324	0	0	0	264	557	177.368	264	557	158.186	0	0	0
YJR136C	X	677440	678705	1266	244	15.8605	1266	244	14.4627	0	0	0	1266	244	16.2024	1266	244	14.4501	0	0	0
YJR137C	X	678956	683284	4329	16479	313.259	4329	16479	285.652	0	0	0	4329	16479	320.012	4329	16479	285.403	0	0	0
YJR138W	X	684566	689320	4755	635	10.9897	4755	635	10.0212	0	0	0	4755	635	11.2266	4755	635	10.0124	0	0	0
YJR139C	X	689444	690523	1080	5143	391.88	1080	5143	357.345	0	0	0	1080	5143	400.328	1080	5143	357.033	0	0	0
YJR140C	X	690749	695695	4947	687	11.4281	4947	687	10.421	0	0	0	4797	670	11.7416	4797	670	10.4718	0	0	0
YJR140W-A	X	690960	691109	150	85	46.6325	150	85	42.5228	0	0	0	0	0	0	0	0	0	0	0	0
YJR141W	X	695905	696948	1044	325	25.6179	1044	325	23.3602	0	0	0	1044	325	26.1702	1044	325	23.3399	0	0	0
YJR142W	X	697140	698168	1029	544	43.5055	1029	544	39.6715	0	0	0	1029	544	44.4434	1029	544	39.6369	0	0	0
YJR143C	X	698325	700613	2289	3670	131.941	2289	3670	120.314	0	0	0	2289	3670	134.786	2289	3670	120.209	0	0	0
YJR144W	X	700881	701690	810	711	72.2346	810	711	65.8687	0	0	0	810	711	73.7918	810	711	65.8113	0	0	0
YJR145C	X	702026	703067	1042	18195	1436.96	786	18117	1729.65	256	134	3923.71	1042	18195	1467.94	786	18117	1728.14	256	134	3885.22
YJR146W	X	703884	704237	354	87	20.2245	354	87	18.4421	0	0	0	311	56	15.1374	311	56	13.5003	0	0	0
YJR147W	X	704195	705271	1077	569	43.4768	1077	569	39.6453	0	0	0	1034	557	45.2854	1034	557	40.3878	0	0	0
YJR148W	X	705743	706873	1131	508	36.9625	1131	508	33.7051	0	0	0	1131	508	37.7594	1131	508	33.6757	0	0	0
YJR149W	X	707159	708373	1215	197	13.3429	1215	197	12.167	0	0	0	1215	197	13.6306	1215	197	12.1564	0	0	0
YJR150C	X	708810	709706	897	2	0.183484	897	2	0.167314	0	0	0	897	2	0.18744	897	2	0.167168	0	0	0
YJR151C	X	712254	715739	3486	222	5.24066	3486	222	4.77881	0	0	0	3486	222	5.35364	3486	222	4.77465	0	0	0
YJR152W	X	719665	721296	1632	216	10.8917	1632	216	9.93181	0	0	0	1632	216	11.1265	1632	216	9.92315	0	0	0
YJR153W	X	722814	723899	1086	107	8.10802	1086	107	7.39347	0	0	0	1086	107	8.28281	1086	107	7.38703	0	0	0
YJR154W	X	725783	726823	1041	160	12.6482	1041	160	11.5336	0	0	0	1041	160	12.9209	1041	160	11.5235	0	0	0
YJR155W	X	727404	728270	867	207	19.6477	867	207	17.9162	0	0	0	867	207	20.0713	867	207	17.9006	0	0	0
YJR156C	X	728573	729595	1023	86	6.91805	1023	86	6.30837	0	0	0	1023	86	7.06718	1023	86	6.30288	0	0	0
YJR157W	X	730514	730876	363	7	1.58691	363	7	1.44706	0	0	0	363	7	1.62112	363	7	1.4458	0	0	0
YJR158W	X	732439	734142	1704	83	4.00838	1704	83	3.65513	0	0	0	1704	83	4.09479	1704	83	3.65195	0	0	0
YJR159W	X	736043	737116	1074	273	20.918	1074	273	19.0745	0	0	0	1074	273	21.3689	1074	273	19.0579	0	0	0
YJR160C	X	738007	739815	1809	263	11.964	1809	263	10.9097	0	0	0	1809	263	12.222	1809	263	10.9002	0	0	0
YJR161C	X	742847	743998	1152	751	53.6473	1152	751	48.9195	0	0	0	1152	751	54.8039	1152	751	48.8769	0	0	0
YKL225W	XI	450	797	348	1	0.236473	348	1	0.215633	0	0	0	348	1	0.241571	348	1	0.215445	0	0	0
YKL224C	XI	1809	2180	372	2	0.442433	372	2	0.403443	0	0	0	372	2	0.451971	372	2	0.403091	0	0	0
YKL223W	XI	2388	2720	333	2	0.49425	333	2	0.450693	0	0	0	333	2	0.504905	333	2	0.4503	0	0	0
YKL222C	XI	3502	5619	2118	255	9.90775	2118	255	9.0346	0	0	0	2118	255	10.1213	2118	255	9.02673	0	0	0
YKL221W	XI	6106	7527	1422	26	1.50465	1422	26	1.37205	0	0	0	1422	26	1.53708	1422	26	1.37085	0	0	0
YKL220C	XI	9090	11225	2136	158	6.08719	2136	158	5.55073	0	0	0	2136	158	6.21841	2136	158	5.5459	0	0	0
YKL219W	XI	14484	15707	1224	391	26.2879	1224	391	23.9712	0	0	0	1224	391	26.8546	1224	391	23.9503	0	0	0
YKL218C	XI	17358	18338	981	1102	92.4429	981	1102	84.296	0	0	0	981	1102	94.4357	981	1102	84.2226	0	0	0
YKL217W	XI	22233	24083	1851	146	6.49093	1851	146	5.9189	0	0	0	1851	146	6.63086	1851	146	5.91374	0	0	0
YKL216W	XI	25214	26158	945	2243	195.325	945	2243	178.112	0	0	0	945	2243	199.536	945	2243	177.956	0	0	0
YKL215C	XI	26826	30686	3861	782	16.6674	3861	782	15.1985	0	0	0	3861	782	17.0267	3861	782	15.1853	0	0	0
YKL214C	XI	31081	31692	612	302	40.6084	612	302	37.0297	0	0	0	612	302	41.4839	612	302	36.9974	0	0	0
YKL213C	XI	31959	34106	2148	1231	47.1612	2148	1231	43.0049	0	0	0	2148	1231	48.1778	2148	1231	42.9675	0	0	0
YKL212W	XI	34542	36413	1872	2314	101.723	1872	2314	92.7582	0	0	0	1872	2314	103.916	1872	2314	92.6773	0	0	0
YKL211C	XI	36698	38152	1455	2098	118.66	1455	2098	108.202	0	0	0	1455	2098	121.218	1455	2098	108.108	0	0	0
snR64	XI	38810	38910	101	5	4.07389	101	5	3.71487	0	0	0	101	5	4.16171	101	5	3.71163	0	0	0
YKL210W	XI	39162	42236	3075	4870	130.33	3075	4870	118.844	0	0	0	3075	4870	133.14	3075	4870	118.741	0	0	0
YKL209C	XI	42422	46294	3873	3736	79.3817	3873	3736	72.3859	0	0	0	3873	3736	81.0929	3873	3736	72.3228	0	0	0
tT(CGU)K	XI	46734	46805	72	2	2.28591	72	2	2.08445	0	0	0	72	2	2.33518	72	2	2.08264	0	0	0
YKL208W	XI	47156	47971	816	249	25.1113	816	249	22.8983	0	0	0	816	249	25.6527	816	249	22.8784	0	0	0
YKL207W	XI	48193	48954	762	1566	169.121	762	1566	154.217	0	0	0	762	1566	172.767	762	1566	154.082	0	0	0
YKL206C	XI	49005	49808	804	413	42.2722	804	413	38.5468	0	0	0	804	413	43.1835	804	413	38.5132	0	0	0
YKL205W	XI	50050	53352	3303	1239	30.8691	3303	1239	28.1486	0	0	0	3303	1239	31.5345	3303	1239	28.1241	0	0	0
YKL204W	XI	53703	55601	1899	794	34.4078	1899	794	31.3755	0	0	0	1899	794	35.1495	1899	794	31.3481	0	0	0
YKL203C	XI	55934	63358	7425	1053	11.6706	7425	1053	10.6421	0	0	0	7425	1053	11.9222	7425	1053	10.6328	0	0	0
YKL202W	XI	63820	64401	582	155	21.9164	582	155	19.985	0	0	0	109	41	31.6214	109	41	28.2016	0	0	0
YKL201C	XI	63929	67465	3537	1060	24.6622	3537	1060	22.4888	0	0	0	3064	978	26.8333	3064	978	23.9313	0	0	0
YKL198C	XI	68231	70219	1989	482	19.9422	1989	482	18.1847	0	0	0	1989	482	20.3721	1989	482	18.1689	0	0	0
YKL197C	XI	70733	73864	3132	390	10.2472	3132	390	9.3441	0	0	0	3132	390	10.4681	3132	390	9.33596	0	0	0
tN(GUU)K	XI	74623	74696	74	8	8.8965	74	8	8.11247	0	0	0	74	8	9.08828	74	8	8.1054	0	0	0
YKL196C	XI	74931	75533	603	2229	304.196	603	2229	277.388	0	0	0	603	2229	310.754	603	2229	277.146	0	0	0
YKL195W	XI	75820	77031	1212	3437	233.366	1212	3437	212.8	0	0	0	1212	3437	238.397	1212	3437	212.615	0	0	0
YKL194C	XI	77257	78645	1389	435	25.772	1389	435	23.5007	0	0	0	1389	435	26.3276	1389	435	23.4803	0	0	0
YKL193C	XI	78865	79881	1017	353	28.5637	1017	353	26.0464	0	0	0	1017	353	29.1795	1017	353	26.0237	0	0	0
YKL192C	XI	80159	80536	378	1457	317.197	378	1457	289.243	0	0	0	378	1457	324.035	378	1457	288.991	0	0	0
YKL191W	XI	81034	82638	1605	1201	61.5784	1605	1201	56.1517	0	0	0	1605	1201	62.9059	1605	1201	56.1027	0	0	0
YKL190W	XI	82946	83549	604	910	123.984	528	910	129.331	76	23	2268.54	604	910	126.657	528	910	129.218	76	23	2246.29
YKL189W	XI	84703	85902	1200	252	17.2814	1200	252	15.7585	0	0	0	1200	252	17.654	1200	252	15.7447	0	0	0
YKL188C	XI	86224	88785	2562	200	6.42409	2562	200	5.85795	0	0	0	2562	200	6.56258	2562	200	5.85284	0	0	0
YKL187C	XI	89283	91535	2253	234	8.54703	2253	234	7.7938	0	0	0	2253	234	8.73129	2253	234	7.78701	0	0	0
YKL186C	XI	92743	93297	555	585	86.7408	555	585	79.0965	0	0	0	555	585	88.6108	555	585	79.0276	0	0	0
YKL185W	XI	94498	96264	1767	991	46.1528	1767	991	42.0854	0	0	0	1767	991	47.1477	1767	991	42.0488	0	0	0
YKL184W	XI	96756	98156	1401	907	53.2758	1401	907	48.5807	0	0	0	1401	907	54.4243	1401	907	48.5384	0	0	0
YKL183C-A	XI	98394	98606	213	37	14.295	213	37	13.0352	0	0	0	213	37	14.6031	213	37	13.0238	0	0	0
YKL183W	XI	98720	99640	921	486	43.4248	921	486	39.5978	0	0	0	921	486	44.3609	921	486	39.5633	0	0	0
YKL182W	XI	100670	106825	6156	12725	170.106	6156	12725	155.115	0	0	0	6156	12725	173.773	6156	12725	154.98	0	0	0
YKL181W	XI	107315	108598	1284	3339	213.999	1284	3339	195.14	0	0	0	1284	3339	218.613	1284	3339	194.97	0	0	0
YKL180W	XI	109268	110128	861	9574	915.063	555	9449	1277.58	306	199	4874.88	861	9574	934.79	555	9449	1276.46	306	199	4827.06
YKL179C	XI	110463	112502	2040	895	36.1039	2040	895	32.9221	0	0	0	2040	895	36.8822	2040	895	32.8934	0	0	0
YKL178C	XI	113214	114626	1413	102	5.94044	1413	102	5.41692	0	0	0	1141	90	6.63102	1141	90	5.91388	0	0	0
YKL177W	XI	114355	114693	339	13	3.15576	339	13	2.87765	0	0	0	67	6	7.52835	67	6	6.71417	0	0	0
YKL176C	XI	115499	117985	2487	1420	46.9865	2487	1420	42.8457	0	0	0	2487	1420	47.9994	2487	1420	42.8084	0	0	0
YKL175W	XI	118792	120303	1512	1254	68.2506	1512	1254	62.2358	0	0	0	1512	1254	69.7219	1512	1254	62.1816	0	0	0
YKL174C	XI	120379	122235	1857	667	29.558	1857	667	26.9531	0	0	0	1857	667	30.1952	1857	667	26.9296	0	0	0
YKL173W	XI	122516	125542	3027	792	21.5315	3027	792	19.6339	0	0	0	3027	792	21.9956	3027	792	19.6168	0	0	0
YKL172W	XI	125758	127041	1284	2723	174.519	1284	2723	159.139	0	0	0	1284	2723	178.281	1284	2723	159.001	0	0	0
YKL171W	XI	127474	130260	2787	504	14.8818	2787	504	13.5703	0	0	0	2787	504	15.2026	2787	504	13.5584	0	0	0
YKL170W	XI	130633	131049	417	743	146.627	417	743	133.705	0	0	0	51	253	417.036	51	253	371.934	0	0	0
YKL169C	XI	130684	131067	384	551	118.081	384	551	107.675	0	0	0	18	99	462.366	18	99	412.362	0	0	0
YKL168C	XI	131287	133461	2175	374	14.1505	2175	374	12.9035	0	0	0	2175	374	14.4556	2175	374	12.8922	0	0	0
YKL167C	XI	133720	134133	414	532	105.748	414	532	96.4286	0	0	0	414	532	108.028	414	532	96.3446	0	0	0
YKL166C	XI	134508	135704	1197	639	43.9306	1197	639	40.0591	0	0	0	1197	639	44.8777	1197	639	40.0242	0	0	0
YKL165C-A	XI	135789	136022	234	76	26.7275	234	76	24.3721	0	0	0	234	76	27.3037	234	76	24.3508	0	0	0
YKL165C	XI	137931	140690	2760	1572	46.871	2760	1572	42.7404	0	0	0	2760	1572	47.8814	2760	1572	42.7031	0	0	0
YKL164C	XI	141793	142818	1026	3646	292.435	1026	3646	266.664	0	0	0	1026	3646	298.74	1026	3646	266.431	0	0	0
YKL163W	XI	144400	145377	978	97	8.16194	978	97	7.44265	0	0	0	978	97	8.3379	978	97	7.43616	0	0	0
YKL162C-A	XI	145921	146073	153	22	11.8329	153	22	10.7901	0	0	0	153	22	12.088	153	22	10.7807	0	0	0
YKL162C	XI	147629	148837	1209	88	5.98987	1209	88	5.46199	0	0	0	1209	88	6.11899	1209	88	5.45723	0	0	0
YKL161C	XI	149385	150686	1302	412	26.0404	1302	412	23.7455	0	0	0	1302	412	26.6017	1302	412	23.7248	0	0	0
YKL160W	XI	153268	153705	438	1151	216.253	438	1151	197.195	0	0	0	438	1151	220.915	438	1151	197.023	0	0	0
YKL159C	XI	153815	154450	636	171	22.1258	636	171	20.1759	0	0	0	636	171	22.6028	636	171	20.1584	0	0	0
YKL157W	XI	154990	158231	3242	2275	57.747	2859	2264	59.4233	383	56	1096.03	3242	2275	58.9919	2859	2264	59.3715	383	56	1085.28
YKL156W	XI	158612	159211	600	4088	560.687	249	3845	1158.75	351	306	6535.01	483	3268	568.799	132	3025	1718.18	351	306	6470.91
YKL156C-A	XI	158974	159090	117	2619	1842.09	117	2619	1679.75	0	0	0	0	0	0	0	0	0	0	0	0
YKL155C	XI	159455	161341	1887	937	40.8628	1887	937	37.2617	0	0	0	1887	937	41.7437	1887	937	37.2292	0	0	0
YKL154W	XI	161600	162334	735	768	85.9874	735	768	78.4095	0	0	0	735	768	87.8411	735	768	78.3411	0	0	0
tR(UCU)K	XI	162486	162557	72	2	2.28591	72	2	2.08445	0	0	0	72	2	2.33518	72	2	2.08264	0	0	0
YKL153W	XI	163599	164108	510	32688	5274.47	510	32688	4809.64	0	0	0	42	2522	5048	42	2522	4502.07	0	0	0
YKL152C	XI	163641	164384	744	54564	6035.23	744	54564	5503.36	0	0	0	276	30198	9197.99	276	30198	8203.23	0	0	0
YKL151C	XI	164916	165929	1014	445	36.1146	1014	445	32.9319	0	0	0	1014	445	36.8931	1014	445	32.9032	0	0	0
YKL150W	XI	166543	167451	909	2407	217.908	909	2407	198.704	0	0	0	909	2407	222.605	909	2407	198.531	0	0	0
YKL149C	XI	167611	168828	1218	272	18.3773	1218	272	16.7578	0	0	0	1218	272	18.7735	1218	272	16.7432	0	0	0
YKL148C	XI	169206	171128	1923	1461	62.5218	1923	1461	57.0119	0	0	0	1923	1461	63.8697	1923	1461	56.9622	0	0	0
YKL147C	XI	171550	172167	618	158	21.0392	618	158	19.1851	0	0	0	232	6	2.17414	232	6	1.93901	0	0	0
YKL146W	XI	171782	173860	2079	873	34.5558	2079	873	31.5104	0	0	0	1693	742	36.8443	1693	742	32.8597	0	0	0
YKL145W	XI	174212	175615	1404	4755	278.705	1404	4755	254.143	0	0	0	1311	4735	303.627	1311	4735	270.79	0	0	0
YKL145W-A	XI	174957	175049	93	456	403.499	93	456	367.94	0	0	0	0	0	0	0	0	0	0	0	0
YKL144C	XI	175842	176480	639	472	60.7858	639	472	55.4288	0	0	0	639	472	62.0962	639	472	55.3805	0	0	0
YKL143W	XI	176780	178171	1392	1038	61.3647	1392	1038	55.9568	0	0	0	1392	1038	62.6876	1392	1038	55.908	0	0	0
YKL142W	XI	178514	179173	660	773	96.3821	660	773	87.8881	0	0	0	660	773	98.4599	660	773	87.8115	0	0	0
YKL141W	XI	179666	180262	597	1501	206.903	597	1501	188.669	0	0	0	597	1501	211.364	597	1501	188.505	0	0	0
YKL140W	XI	180778	182424	1647	632	31.578	1647	632	28.7951	0	0	0	1647	632	32.2587	1647	632	28.77	0	0	0
YKL139W	XI	182957	184543	1587	425	22.038	1587	425	20.0959	0	0	0	1587	425	22.5131	1587	425	20.0783	0	0	0
YKL138C-A	XI	184802	185011	210	344	134.803	210	344	122.923	0	0	0	210	344	137.709	210	344	122.816	0	0	0
YKL138C	XI	185285	185680	396	626	130.089	396	626	118.624	0	0	0	396	626	132.893	396	626	118.521	0	0	0
YKL137W	XI	185956	186291	336	775	189.812	336	775	173.084	0	0	0	336	775	193.904	336	775	172.933	0	0	0
YKL136W	XI	186415	186813	399	336	69.299	399	336	63.1918	0	0	0	44	68	129.921	44	68	115.87	0	0	0
YKL135C	XI	186459	188639	2181	1308	49.3529	2181	1308	45.0035	0	0	0	1826	1071	49.3074	1826	1071	43.9749	0	0	0
YKL134C	XI	189123	191441	2319	550	19.5174	2319	550	17.7974	0	0	0	2319	550	19.9382	2319	550	17.7819	0	0	0
YKL133C	XI	191678	193069	1392	124	7.33066	1392	124	6.68463	0	0	0	1392	124	7.48869	1392	124	6.6788	0	0	0
YKL132C	XI	193573	194865	1293	129	8.21017	1293	129	7.48662	0	0	0	904	92	8.55545	904	92	7.63019	0	0	0
YKL131W	XI	194477	194998	522	48	7.56714	522	48	6.90026	0	0	0	133	7	4.42456	133	7	3.94605	0	0	0
YKL130C	XI	195287	196027	741	493	54.7507	741	493	49.9256	0	0	0	741	493	55.931	741	493	49.8821	0	0	0
YKL129C	XI	196348	200166	3819	606	13.0582	3819	606	11.9074	0	0	0	3819	606	13.3397	3819	606	11.897	0	0	0
YKL128C	XI	200883	201770	888	863	79.9758	888	863	72.9277	0	0	0	888	863	81.6999	888	863	72.8641	0	0	0
tK(CUU)K	XI	202998	203070	73	3	3.38189	73	3	3.08385	0	0	0	73	3	3.45479	73	3	3.08116	0	0	0
YKL127W	XI	203540	205252	1713	1223	58.753	1713	1223	53.5752	0	0	0	1713	1223	60.0195	1713	1223	53.5285	0	0	0
YKL126W	XI	205706	207748	2043	1859	74.881	2043	1859	68.2819	0	0	0	2043	1859	76.4953	2043	1859	68.2224	0	0	0
